"GOOD HEALTH MEDICAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        QUAZI BAGH MARKET,NEAR RAM MANDIR GOLA BAZAR SHERGHATI GAYA-824211",,,,,,,,,,,,,,,
STOCK REPORT AS ON DATE 23-07-2026,,,,,,,,,,,,,,,
Code,Product Name,Unit,Current Stock,Sales Scheme,,Purc.Scheme,,Cost Price,Value,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.
,,,,Deal,Free,Deal,Free,,,,,,,,
LUPTIIT01,TIATE TRANSCAPS 15CAP,PCS,5,0,0,0,0,255.34,1276.7,343.15,261.48,0,LUPIN,,
SUN044,TICAVIC 90MG 1*10,PCS,10,0,0,0,0,208.707,2087.07,280.5,213.73,0,ALKEM,,T001
TORTI1102,TIDE 10MG TAB 1*10TAB,TAB,3,0,0,0,0,54.36,163.08,71.53,54.5,0,TORRENT,,T018
TORTI2101,TIDE 20MG TAB 1*10TAB,TAB,3,0,0,0,0,100.183,300.55,131.81,100.43,0,TORRENT,,T018
TORTI5101,TIDE 5MG TAB 1*10TAB,TAB,6,0,0,0,0,36.23,217.38,48.7,37.1,0,TORRENT,,T018
ZZZ10109,TIGATEL 20MG TAB 1*10TAB,TABS,3,0,0,0,0,30.557,91.67,40.63,30.96,0,SUN PHARMACEUTICALS,,T008
ZZZ9837,TIGATEL 40MG TAB 1*10TAB,TABP,3,0,0,0,0,108.6,325.8,144.42,110.03,0,SUN,,T004
00000283,TIGATEL CH 40 1*10T,TAB.,3,0,0,0,0,103.633,310.9,137.81,105,0,SUN,,T001
000324,TIGER KING CREAM,TAB.,1,0,0,0,0,26.6667,26.67,390,160,0,INTAS,,
USV93,TIGESIC-MR 1*10TAB,TAB.,8,0,0,0,0,80,640,220,80,0,USV PRIVATE LTD.,,T005
CADTI1T01,TINIBA 500MG TAB 1*10TAB,TAB,3,0,0,0,0,120.677,362.03,162.19,123.58,0,CADILA,,T013
LUPTII102,TIOMATE INHALER 1PCS,PCS,1,0,0,0,0,643.07,643.07,855.14,651.54,0,LUPIN,,
ZZZ9527,TIXYLIX LS SYRUP 100ML,PHYL,2,0,0,0,0,100.2767,200.55,133.35,101.6,0,ABBOTT,,
SUNTI2101,TIZAN 2MG TAB 1*10TAB,TAB,3,0,0,0,0,151.026,453.08,203,154.66,0,SUN,,T004
NOVTMPS01,T MINIC SYRUP 60ML,Pcs,6,0,0,0,0,99.64,597.84,124.55,98.85,0,GSK,,
3264,TOCOFIL CAP 1*15,TAB.,3,0,0,0,0,337.4533,1012.36,444.11,338.3,0,BIOLOG,,T004
000066,TOFATAS 5 MG,TAB.,3,0,0,0,0,145.79,437.37,209,149.3,0,INTAS,,T006
OL604,TOFATOP-5 1*10TAB,TAB.,30,0,0,0,0,14.579,437.37,209,149.3,0,MACLEODS,,T020
1230,TOFATOP CREAM,TAB.,5,0,0,0,0,523.188,2615.94,703.12,535.78,0,CIPLA,,
000187,TOFE-5 1*10TAB,TAB.,2,0,0,0,0,140.3,280.6,215.45,149.26,0,INDCHEMIE HEALTH PRIMUS,,T008
HIFEN837,TOFE ER 1*10,TAB.,4,0,0,0,0,248.16,992.64,330,251.43,0,INDCHEMIE HEALTH PRIMUS,,T008
ZZZ540,TOFICALM 50MG TAB 1*10TABS,TABS,0.4,0,0,0,0,117.03,46.81,155.62,118.57,0,SUN,,T002
TORTOM101,TOLAZ DT 10MG TAB 1*10TAB,TAB,9,0,0,0,0,119.68,1077.12,165.35,125.98,0,TORRENT,,T009
TORTOM501,TOLAZ DT 5MG TAB 1*10TAB,TAB,5,0,0,0,0,66.538,332.69,89.44,68.14,0,TORRENT,,T009
LUPTO1T01,TOLIFAST 150MG TAB 1*10TAB,TAB,3,0,0,0,0,156.51,469.53,208.1,158.57,0,LUPIN,,T016
ALKTOT101,TOLKEM 150MG TAB 1*10TAB,TAB,4,0,0,0,0,142.973,571.89,192.15,146.41,0,ALKEM LAB.,,T018
ZZZ8804,TOLKEM SR 450 TAB 1*6TAB,TABS,3,0,0,0,0,384.1968,1152.59,510.9,389.26,0,ALKEM LAB.,,T018
000787,TOLPACE SR450,TAB.,1,0,0,0,0,195.9433,195.94,257.81,196.43,0,P G HEALTH LTD,,T022
INTTO1T01,TOLPERITAS 150MG TAB 1*10TAB,TAB,10,0,0,0,0,129.73,1297.3,172.5,131.44,0,INTAS,,T004
INTTO1T02,TOLPERITAS D TAB 1*10TAB,TAB,1.6,0,0,0,0,183.633,293.81,246.8,188.05,0,INTAS,,T04
INTTO4101,TOLPERITAS SR 450MG TAB 1*10TAB,TAB,3,0,0,0,0,398.97,1196.91,536.25,408.57,0,INTAS,,T001
MLLTO4T01,TOLVAT 15MG TAB 1*4TAB,TAB,6,0,0,0,0,458.36,2750.16,616,469.39,0,MSN LAB LIMTED,,T005
LUPTO2101,TONACT 20MG TAB 1*15TAB,TAB,3,0,0,0,0,149.706,449.12,201.2,153.31,0,LUPIN,,T0020
ZZZ9862,TONACT 40MG TAB 1*15TAB,TABS,3,0,0,0,0,230.0295,690.09,309.19,235.57,0,LUPIN,,T001
LUPTO8101,TONACT 80MG TAB 1*10TAB,TAB,6,0,0,0,0,325.997,1955.98,433.45,330.29,0,LUPIN,,T0020
LUPTOA701,TONACT ASP 75MG CAP 1*15CAP,CAP,15,0,0,0,0,43.7475,656.21,58.8,44.8,0,LUPIN,,T0020
1384,TONACT GOLD 10 1*10,PCS,9,0,0,0,0,51.8583,466.72,68.95,52.54,0,CIPLA,,T0020
0607,TONACT GOLD-20 1*10TAB,TAB.,6,0,0,0,0,76.558,459.35,102.9,78.4,0,CORONA,,T00020
ZZZ9232,TOPAZ 25MG TAB 1*15TAB,TABS,4,0,0,0,0,88.9395,355.76,119.53,91.08,0,INTAS,,T013
FRATOML01,TOPIFORT NX SUSPENSION 15ML,PCS,5,0,0,0,0,68.496,342.48,91.1,69.4,0,FRANCO-INDIAN,,
SYSTO3L01,TOPISAL 3% LOTION 30ML,PCS,1,0,0,0,0,74.105,74.11,97.5,74.29,0,SYSTOPIC,,
SURTO6L01,TOPISAL 6% LOTION 30ML,Pcs,1,0,0,0,0,77.53,77.53,103.1,78.55,0,SYSTOPIC,,
SYSTO1C01,TOPP 40MG TAB 1*10TAB,TAB,10,0,0,0,0,201.357,2013.57,281.2,214.21,0,SYSTOPIC,,T0015
TORTOS101,TOREX SYRUP 100ML,PCS,8,0,0,0,0,66.6017,532.81,129.38,63.43,0,TORQUE,,
CADTO4101,TORGET 40MG TAB 1*10TAB,TAB,5,0,0,0,0,190.32,951.6,255.8,194.9,0,CADILA,,T004
CADTO5101,TORGET 5MG TAB 1*10TAB,TAB,6,0,0,0,0,38.485,230.91,51.72,39.41,0,CADILA,,T004
CADTO1T04,TORGET PLUS 10MG TAB 1*10TAB,TAB,6,0,0,0,0,114.245,685.47,151.91,115.75,0,CADILA,,T004
ARITO1101,TORSID 10MG TAB 1*10TAB,TAB,2,0,0,0,0,42.978,85.96,60,45.72,0,ARISTO,,T008
ARITO2101,TORSID 20MG TAB 1*10TAB,TAB,4,0,0,0,0,62.78,251.12,84.37,64.29,0,ARISTO,,T008
ARITO5101,TORSID 5MG TAB 1*10TAB,TAB,8,0,0,0,0,28.59,228.72,38.43,29.28,0,ARISTO,,T008
ARITO1102,TORSID-PLUS 10/50. 10 TABL,Pcs,8,0,0,0,0,44.376,355.01,59,44.96,0,ARISTO,,T008
4036,TORSID PLUS 20/50 TAB 1 X10,Pcs,12,0,0,0,0,49.352,592.22,65.62,50,0,OTSIRA GENETICA,,T008
ARITOP501,TORSID PLUS 5/50 TAB 1*10,Pcs,12,0,0,0,0,37.012,444.14,49.21,37.5,0,ARISTO,,T008
TORTO5102,TORVATE 500MG TAB 1*10TAB,TAB,6.6,0,0,0,0,43.44,286.7,57.17,43.56,0,TORRENT,,T003
TORTO2110,TORVATE CHRONO 200MG TAB 1*10TAB,TAB,6,0,0,0,0,26.777,160.66,35.99,27.42,0,TORRENT,,T0019
.TORTO5103,TORVATE CHRONO 500MG TAB 1*10TAB,TAB,4,0,0,0,0,56.618,226.47,76.1,57.98,0,TORRENT,,T0019
SMUTH5,TORVOX 10 1*10,TAB.,1,0,0,0,0,147.9133,147.91,198.8,151.47,0,TORRENT PHARMACEUTICALS LTD,,T010
BOITR1T01,TRAJENTA 5MG TAB 1*10TAB,TAB,4,0,0,0,0,278.302,1113.21,348.75,279,0,BOEHRINGER INGELHEIM,,T018
CADTRAR01,TRAMAZAC P TAB 1*10TAB,TAB,4,0,0,0,0,112.378,449.51,149.43,113.86,0,CADILA,,T018
ARITR1T01,TRANLOK E TAB 1*10TAB,TAB,2,0,0,0,0,205.76,411.52,276.56,210.71,0,ARISTO,,T014
HIFEN933,TRANXIETY 1*10TAB,TAB.,6,0,0,0,0,66.2667,397.6,89.06,67.86,0,SUN,,T015
ZZZ10676,TRAVATAN BAKFREE (660) 1PH 1PH,TAB.,3,0,0,0,0,722.4433,2167.33,960.68,731.96,0,MICRO,,
00001340,TRAZER M FORTE 1*6T,PCS,4,0,0,0,0,476.0952,1904.38,626.44,477.29,0,CORONA,,T016
MACTR5601,TRENAXA 500MG TAB 1*6TAB,TAB,13,0,0,0,0,84.603,1099.84,198.03,150.89,0,MACLEODS,,T016
MACTRM601,TRENAXA MF TAB 1*6TAB,TAB,9.2,0,0,0,0,390.93,3596.56,549,418.33,0,MACLEODS,,T016
HHPTR0O02,TRETIN 0.025% CREAM 30GM,Pcs,1,0,0,0,0,158.64,158.64,210.94,160.73,0,H&H PHARAMA.,,
HHPTR2101,TRETIN ISO 20MG CAP 1*10CAP,CAP,5,0,0,0,0,218.552,1092.76,290.63,221.43,0,H&H PHARAMA.,,T020
NICTR1T02,TRIBET 2MG TAB 1*10TAB,TAB,3,0,0,0,0,256.908,770.72,341.81,260.29,0,ABBOTT,,T013
00001006,TRICIUM ACTIVE TAB 1*10T,PCS,3,0,0,0,0,276.783,830.35,368.06,280.43,0,CORONA,,T004
MEDTR1101,TRIGEM 1MG TAB 1*10TAB,TAB,12,0,0,0,0,101.156,1213.87,135.94,103.59,0,MEDLEY,,T005
MEDTR1T01,TRIGEM 2MG TAB 1*10TAB,TAB,5,0,0,0,0,124.856,624.28,167.81,127.86,0,MEDLEY,,T0015
ARITR2102,TRIGLIMIPREX 2 1*10TAB,TAB,12,0,0,0,0,110.208,1322.5,148.12,112.86,0,ARISTO,,T018
USVTR1101,TRIGLYNASE 1MG TAB 1*10TAB,TAB,10.4,0,0,0,0,47.782,496.93,64.22,48.93,0,USV,,T018
M0552,TRIGLYNASE 2 TAB 1X10,STRP,6,0,0,0,0,76.185,457.11,102.4,78.02,0,USV LIMITED.,,TO18
UNITR0102,TRIKA 0.25MG TAB 1*15TAB,TAB,19,0,0,0,0,30.612,581.63,39.84,30.37,0,UNICHEM,,T016
UNITR0103,TRIKA 0.5MG TAB 1*15TAB,TAB,9,0,0,0,0,56.3535,507.18,75.75,57.71,0,UNICHEM,,T007
MACTRT101,TRIMACSART TAB 1*10TAB,TABS,8,0,0,0,0,120.844,966.75,162.42,123.75,0,MACLEODS,,T017
TORTRP101,TRINICALM PLUS TAB 1*10TAB,TAB,6,0,0,0,0,22.596,135.58,30.37,23.14,0,TORRENT,,T017
MACTR2101,TRIOLMESAR 20MG TAB 1*10TAB,TAB,5,0,0,0,0,226.578,1132.89,304.54,232.03,0,MACLEODS,,T007
MACTR4101,TRIOLMESAR 40MG TAB 1*10TAB,TAB,3,0,0,0,0,305.79,917.37,406.64,309.82,0,MACLEODS,,T007
ZZZ1366,TRIOLMESAR CH 40 TAB 1*10TAB,TAB,8,0,0,0,0,330.951,2647.61,440.1,335.31,0,MACLEODS,,T007
000390,TRIOLMEZEST CH40 1*10TAB,TAB.,6,0,0,0,0,207.565,1245.39,276,210.3,0,UNICHEM,,T018
ARITR1102,TRIOPIL 1MG TAB 1*10TAB,TAB,10,0,0,0,0,94.155,941.55,126.56,96.42,0,ARISTO,,T014
000588,TRIOPIL-2 1*10TAB,TAB.,16,0,0,0,0,110.2173,1763.48,148.12,112.87,0,AAREEN PHARMA,,T014
ZZZ4484,TRIPRIDE-2MG TAB 1*15TAB,TAB,6,0,0,0,0,246.9375,1481.63,331.88,252.88,0,MICRO LAB,,T008
ZZZ4254,TRIVOGLITOR 1MG TAB 1*10TAB,TAB,6,0,0,0,0,145.652,873.91,193.69,147.57,0,TORRENT,,T010
ZZZ1401,TRIVOGLITOR 2MG TAB 1*10TAB,TAB,5,0,0,0,0,179.772,898.86,239.06,182.14,0,TORRENT,,T010
ZZZ9657,TRIVOGLITOR FORTE 1MG TAB 1*10TAB,TABS,3,0,0,0,0,142.977,428.93,190.12,144.86,0,TORRENT,,T010
SUNTR2104,TRIVOLIB 2MG TAB 1*10TAB,TAB,5,0,0,0,0,269.24,1346.2,361.88,275.72,0,SUN,,T010
SUNTR5105,TROPAN 5MG TAB 1*10TAb,Tab,2,0,0,0,0,163.917,327.83,220.31,167.86,0,SUN,,T003
000402,TROYACE-MR 1*10TAB,TAB.,1,0,0,0,0,158,158,220.46,158,0,MACLEODS,,
000475,TROYACE-SP 1*10TAB,TAB.,1.3,0,0,0,0,80,104,126.56,80,0,UNICHEM,,
OVETR1C01,TRUFOL TAB 1*10TAB,TAB,3,0,0,0,0,230.333,691,306.28,233.37,0,OVERSEAS,,T019
ZZZ6306,TRYPTOMER 10MG TAB 1*30TAB,TABS,9,0,0,0,0,58.434,525.91,76.88,58.58,0,WOCKHARDT LTD,,T018
ZZZ1332,TRYPTOMER 25MG TAB 1*15TAB,TAB,11,0,0,0,0,60.906,669.97,80.15,61.06,0,WOCKHARDT LTD,,T018
ZZZ6702,TRYPTOMER 25MG TAB 1*30TAB,TABS,6,0,0,0,0,61.164,366.98,79.64,60.68,0,WOCKHARDT LTD,,T018
ZZZ10077,TSART 20MG TAB 1*15TAB,TABS,13,0,0,0,0,46.2375,601.09,62.15,47.35,0,ALKEM LAB.,,T009
ZZZ9061,TSART 40MG TAB 1*15TAB,TABS,8,0,0,0,0,80.6205,644.96,108.36,82.56,0,ALKEM LAB.,,T004
000277,TSART AM TAB 1X15 1X15,PCS,4,0,0,0,0,224.39,897.56,301.6,229.79,0,MACLEO,,T004
ALKTS1T03,TSART H TAB 1*10TAB,TAB,3,0,0,0,0,213.23,639.69,283.55,216.04,0,ALKEM LAB.,,T009
1170,TSART MCL 25MG,TAB.,8,0,0,0,0,111.3729,890.98,158,112.84,0,CIPLA,,T009
ZZZ11662,TSART MCL 50 MG 1*15,TAB.,1,0,0,0,0,133.5467,133.55,179.5,136.76,0,LUPIN,,T009
ZZZ972,TSART TRIO 12.5MG TAB 1*10TAB,TAB,1,0,0,0,0,182.722,182.72,245.6,187.12,0,ALKEM LAB.,,T009
ZZZ971,TSART TRIO 6.25MG TAB 1*10TAB,TAB,6,0,0,0,0,172.027,1032.16,228.75,174.29,0,ALKEM LAB.,,T009
1355,TUGAIN 2% SHAMPOO 100ML,TAB.,2,0,0,0,0,80.5,161,305,80.5,0,CIPLA,,
BLCTUS101,TUSQ DX SYRUP 100ML,PCS,2,0,0,0,0,76.7233,153.45,103.12,78.57,0,BLUE CROSS,,
BLCTUS102,TUSQ X+ SYRUP 100ML,Pcs,3,0,0,0,0,73.86,221.58,103.12,78.57,0,BLUE CROSS,,
HIFEN705,TY FINGER COT M 1*1 1*1,PCS,1,0,0,0,0,91,91,159,86.67,0,INDCHEMIE HEALTH PRIMUS,,
MANUBIB01,UBINEXT LC TAB 1*10TAB,TAB,9,0,0,0,0,165.185,1486.67,222,169.16,0,MANKIND,,U004
ZZZ10913,UDAPA 10 MG TAB 1*10,TAB.,9,0,0,0,0,106.468,958.21,141.56,107.87,0,HINDUSTAN LEVER,,U001
ZZZ11133,UDAPA M10/500 XR 1*10 TAB,TAB.,5,0,0,0,0,108.422,542.11,145.73,111.03,0,USV,,U004
0000839,UDAPA M 500 XR 1*10,PCS,6,0,0,0,0,109.5983,657.59,145.73,111.04,0,MACLEODS,,U004
5611,UDAPA TRIO 1*10,TAB.,7,0,0,0,0,148.6533,1040.57,199.8,152.23,0,SUN PHARMACEUTICALS,,U001
A00659,UDAPA TRIO FROTE TAB 1X10,STRP,4,0,0,0,0,160.702,642.81,216,164.57,0,USV LIMITED.,,U001
000431,UDIGAL-300 1*15TAB,TAB.,1,0,0,0,0,215,215,787,215,0,ARISTO,,U004
ABBUD1101,UDILIV 150MG TAB 1*15TAB.,TAB,1,0,0,0,0,396.366,396.37,527.03,401.59,0,ABBOTT,,U001
ZZZ9012,UDILIV 300MG TAB 1*15TAB,TABS,2,0,0,0,0,756.2535,1512.51,1016.34,774.45,0,ABBOTT,,U001
0450454,ULGERAFT SYP 150ML,TAB.,2,0,0,0,0,156.1033,312.21,209.81,159.86,0,ZYDUS HEALTHCARE LTD(CARDIVA),,
000141,ULPAN  RFT SYP 1X150ML 1*150ML,PCS,1,0,0,0,0,109.7267,109.73,144.37,110,0,INDCHEMIE HEALTH PRIMUS,,
000629,ULTIVIT-5G 1*10CAP,TAB.,8,0,0,0,0,85,680,275,85,0,OTHER PRODUCTS,,
ZZZ3580,ULTRACET TAB 1*15TAB,TAB,5,0,0,0,0,244.4805,1222.4,325.1,247.7,0,JOHNSION & JOHNSION,,U003
CADULT101,ULTRAZAC TAB. 1*10TAB,TAB,8,0,0,0,0,110.692,885.54,147.21,112.15,0,CADILA,,U004
MODUNE401,UNICONTIN E 400MG TAB 1*10TAB,TAB,6.7,0,0,0,0,223.233,1495.66,293.7,223.79,0,MODIMUNDI PHARMA,,U001
MODUN6101,UNICONTIN E 600MG TAB 1*10TAB,TAB,2,0,0,0,0,262.965,525.93,349.68,266.43,0,MODIMUNDI PHARMA,,U001
ZZZ2542,UNWANTED-21 DAYS 1*21TAB,TAB,11,0,0,0,0,26.8,294.8,66,26.8,0,MANKIND,,
MANUN1T01,UNWANTED-72 TAB 1TAB,TAB,23,0,0,0,0,30,690,76,30,0,MANKIND,,
ZZZ11225,UPRISE D3 60K CAPS. 1X12,TAB.,1.6,0,0,0,0,195.756,313.21,394.63,300.7,0,CIPLA,,U003
ALKUP6I01,UPRISE-D3 6L INJ 1ML,Pcs,6,0,0,0,0,52.6617,315.97,70.78,53.93,0,ALKEM LAB.,,
ZZZ10685,UPRISE D3 DROP 1X15ML 15ML,TAB.,1,0,0,0,0,82.2917,82.29,110.6,84.27,0,MICRO,,
000467,URIHOLD 25 1*10TAB,TAB.,1,0,0,0,0,107.1567,107.16,142.5,108.57,0,UNICHEM,,U003
MANURT101,URIKIND TAB 1*10TAB,TAB,1.4,0,0,0,0,173.503,242.9,230.72,175.79,0,MANKIND,,U004
CIPUR1C02,URIMAX 0.4MG CAP 1*20CAP,TAB,11,0,0,0,0,241.444,2655.88,324.43,247.25,0,CIPLA,,U002
CIPURD101,URIMAX D TAB 1*15TAB,TABS,3,0,0,0,0,465.936,1397.81,626.19,477.15,0,CIPLA,,U002
CIPURF101,URIMAX F CAP 1*10CAP,CAP,2,0,0,0,0,424.717,849.43,558.84,425.78,0,CIPLA,,U002
ZZZ000300,URINE BAG,TAB.,2,0,0,0,0,60,120,266,60,0,ROCHE DIAG.,,
ZZZ4317,URISPAS TAB 1*15TAB,TAB,2.9,0,0,0,0,423.537,1228.26,569.2,433.73,0,MARTIN & HARRIS,,U001
SAPURT101,UROTONE 25MG TAB 1*10TAB,TAB,3,0,0,0,0,141.35,424.05,189.97,144.75,0,SAMARTH PHARMA,,U002
SUNUR1101,URSOCOL 150MG TAB 1*10TAB,TAB,4,0,0,0,0,299.832,1199.33,403,307.05,0,SUN,,U002
SUNUR3101,URSOCOL 300MG TAB 1*15TAB,TAB,4,0,0,0,0,521.1333,2084.53,693,528,0,SUN,,U002
SUNURS401,URSOCOL SR 450MG TAB 1*10TAB,TAB,3,0,0,0,0,658.16,1974.48,866,659.81,0,SUN,,U002
ALKUR1T01,URSOKEM 150MG TAB 1*10TAB,TAB,3,0,0,0,0,200.037,600.11,266,202.67,0,ALKEM LAB.,,U002
ALKUR1T02,URSOKEM 300MG TAB 1*10TAB,TAB,2,0,0,0,0,327.403,654.81,440,335.28,0,ALKEM LAB.,,U002
ZZZ9515,USIBON 300MG TAB 1*10TAB,TABS,2,0,0,0,0,296.14,592.28,398,303.27,0,MICRO,,U004
ZZZ11132,UT JOY SUSPENSION 100ML,PCS,4,0,0,0,0,160.586,642.34,213.55,162.7,0,ARISTO,,
ZZZ8246,V-1 TAB 60TAB,PHYL,6,0,0,0,0,46.4033,278.42,62.37,47.52,0,KUDOS LAB,,
000306,VALDIFF 50GM  TAB,TAB.,12,0,0,0,0,129.816,1557.79,174.47,132.94,0,MACLEO,,V004
IFEN445,VALENTAS-50 1*10TAB,TAB.,6,0,0,0,0,294.152,1764.91,395.36,301.23,0,ALKEM METABOLICS,,V006
ALKVA2101,VALKEM-OD 250MG TAB 1*10TAB,TABS,4,0,0,0,0,94.455,377.82,125.6,95.7,0,ALKEM LAB.,,V008
ZZZ9942,VALPROL CR 200MG TAB 1*15TAB,TABS,2,0,0,0,0,42.312,84.62,57.49,43.8,0,INTAS,,V002
ZZZ9309,VALPROL CR 300MG TAB 1*15TAB,TABS,6,0,0,0,0,71.9955,431.97,97.81,74.53,0,INTAS,,V006
ZZZ8782,VALPROL CR 500MG TAB 1*15TAB,TABS,7,0,0,0,0,110.6175,774.32,148.68,113.28,0,INTAS,,V003
INTVAS101,VALPROL SYRUP. 200ML,PCS,3,0,0,0,0,103.12,309.36,138.6,105.6,0,INTAS,,
HIFEN822,VANTAXA 10MG 1*10TAB,TAB.,9,0,0,0,0,136.414,1227.73,181.41,138.21,0,INDCHEMIE HEALTH PRIMUS,,V002
DRRVAT101,VANTEJ PASTE 100GM,Pcs,6,0,0,0,0,287.93,1727.58,387,294.86,0,DR REDDYS,,
DRRVAT501,VANTEJ PASTE 50GM,Pcs,4,0,0,0,0,148.7983,595.19,200,152.38,0,DR REDDYS,,
0000848,VASOGLOR 60 1*10,PCS,5,0,0,0,0,157.742,788.71,209.77,159.82,0,MACLEODS,,V003
USV080,VASOGLOR-90 1*10TAB,TAB.,4,0,0,0,0,197.048,788.19,264.84,201.79,0,SUN,,V003
000396,VASOGRAIN EC 1*14,PCS,13,0,0,0,0,161.4433,2098.76,217,165.33,0,INDCHEMIE HEALTH PRIMUS,,V004
3343,VASOGRAIN PLUS 1*10,TAB.,1,0,0,0,0,492.805,492.81,655.31,499.29,0,BIOLOG,,V003
BLCVEPT01,VEBA PLUS TAB` 1*15TAB,TABS,4.13,0,0,0,0,62.769,259.24,84.37,64.28,0,BLUE CROSS,,V004
001985,VELOL XL25 1*10TAB,TAB.,4,0,0,0,0,44.415,177.66,59.06,45,0,INTAS,,V005
001986,VELOL XL 50 1*10TAB,TAB.,4,0,0,0,0,61.7,246.8,82.05,62.51,0,INTAS,,V005
TORVE2101,VELOZ 20MG TAB 1*15TAB,TAB,3,0,0,0,0,155.5365,466.61,209.05,159.28,0,TORRENT,,V001
TORVED101,VELOZ D CAP 1*10CAP,CAP,7,0,0,0,0,168.445,1179.12,226.4,172.5,0,TORRENT,,V001
TORVEL101,VELOZ L CAP 1*10CAP,CAP,4,0,0,0,0,253.186,1012.74,340.3,259.28,0,TORRENT,,V001
INTVE0102,VELTAM 0.4MG TAB 1*15TAB,TAB,5,0,0,0,0,156.9495,784.75,210.94,160.73,0,INTAS,,V008
INTVE1C01,VELTAM F TAB 1*15TAB,TAB,3,0,0,0,0,341.217,1023.65,453.75,345.71,0,INTAS,,V007
INTVEP101,VELTAM PLUS TAB 1*15TAB,TAB,5,0,0,0,0,444.15,2220.75,590,450,0,INTAS,,V003
SUNVEX701,VENIZ XR 75MG CAP 1*10CAP,CAP,5,0,0,0,0,97.298,486.49,129.38,98.58,0,SUN,,V003
INTVED201,VENTAB DXT 25MG TAB 1*10TAB,TAB,2,0,0,0,0,82.838,165.68,110.16,83.93,0,INTAS,,V001
000312,VENTAB PLUS 50MG TAB 1*10TAB,TABS,5,0,0,0,0,156.44,782.2,218.44,166.43,0,INTAS,,V001
MANVE1T05,VENTIDOX M TAB 1*10TAB,TAB,3,0,0,0,0,89.677,269.03,120.53,91.83,0,MANKIND,,V003
HIFEN672,VENTRYL-LS SYRUP 1X60ML 1*60ML,PCS,9,0,0,0,0,57.886,520.97,77.8,59.28,0,INDCHEMIE HEALTH PRIMUS,,
DRRVEC501,VENUSIA CREAM 100GM,Pcs,2,0,0,0,0,439.915,879.83,585,445.71,0,DR REDDYS,,
000003468,VERIFICA M 500 1*15,PCS,3,0,0,0,0,152.13,456.39,204.45,155.79,0,ALKEM,,V002
ZZZ11501,VERIFICA M 50/500 1*10,TAB.,3,0,0,0,0,167.285,501.86,224.85,171.31,0,LUPIN,,V002
000004796,VERTIFYL-16 1*10TAB,TAB.,4,0,0,0,0,30,120,84,30,0,ASTRA ZENECA,,V005
GEPVET102,VERTIGON TAB 1*10TAB,TAB,5,0,0,0,0,101.156,505.78,134.52,102.49,0,GENO PHARMA,,V002
REGVE1T01,VERTIN-16MG TAB 1*10TAB,TAB,2,0,0,0,0,305.273,610.55,405.94,309.29,0,REGAL,,V003
ZZZ9208,VERTIN 24MG TAB 1*15TAB,TABS,2,0,0,0,0,398.553,797.11,529.99,403.8,0,ABBOTT,,V003
MANVEM801,VERTISTAR MD 8MG TAB 1*10TAB,TAB,3,0,0,0,0,45.305,135.92,61.56,46.9,0,MANKIND,,V001
ALKVE1T01,VESBAL-16 10 TABL,Pcs,4,0,0,0,0,100.82,403.28,134.06,102.15,0,ALKEM (PENTACARE),,V004
USVVI1C01,VIBACT DS CAP 1*10CAP,CAP,9,0,0,0,0,166.833,1501.5,219.52,167.25,0,USV,,V004
AMT22,VIBEL CAP 1*10,TAB.,20,0,0,0,0,30,600,239.5,30,0,OTSIRA GENETICA,,
ZZZ11020,VICCO TURMERIC CREAM 30GM,PCS,3,0,0,0,0,130,390,150,130,0,DIVISA HERBAL CARE,,
SURVIT101,VICCO TURMETIC CREAM 1*15GM,Pcs,3,0,0,0,0,68,204,78,68,0,SURGICAL,,
0809,VICKS 50G 1*50GM,PC,1,0,0,0,0,142.39,142.39,186,138.38,0,P   G,,809
ZZZ10825,VICKS BABY RUB 10ML 1*12,TAB.,2,0,0,0,0,152.21,304.42,204,152.59,0,NESTLE,,
000003662,VICKS CANDY 125+25,PCS,2,0,0,0,0,170.48,340.96,211.8,170.91,0,SUN,,
PNGVII101,VICKS INHALER KEYCHAIN 1PCS,PCS,18,0,0,0,0,47.5808,856.45,69,47.7,0,PROCTER N GAMBLE,,
000004302,VICKS TOFFY 225PIS,TAB.,2,0,0,0,0,280,560,410,280,0,OTHER PRODUCTS,,
PNGVIV101,VICKS VAPORUB 10ML,PCS,7,0,0,0,0,36,252,45,36,0,PROCTER N GAMBLE,,
PNGVIV201,VICKS VAPORUB 25ML,PCS,4,0,0,0,0,87.2,348.8,102,87.2,0,PROCTER N GAMBLE,,
PNGVIV502,VICKS VAPORUB 5GM,PCS,4,0,0,0,0,18.4,73.6,23,18.4,0,PROCTER N GAMBLE,,
USV146,VICK TOFE JAR,TAB.,1,0,0,0,0,1450,1450,1700,1450,0,USV PRIVATE LTD.,,
HIFEN673,VIDAGLO-DM 10/500MG TAB 1X10 1*10,PCS,3,0,0,0,0,127.1767,381.53,167.34,127.5,0,INDCHEMIE HEALTH PRIMUS,,V003
ORV023,VILDAGARD-D TAB 1X10,PCS,4,0,0,0,0,118.575,474.3,159.37,121.43,0,ORIVA LIFESCIENCES PVT LTD,,V004
